nameWithOwner,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
gsantner/markor,344.0,6.854651162790698,4.0,9.956865067735084,1.4767441860465116,1.0,0.9595521815820792,129.50872093023256,1.0,999.0847531351119
apache/dubbo-spring-boot-project,89.0,7.123595505617978,6.0,5.006405498593098,1.1685393258426966,1.0,0.3764654715598937,11.932584269662922,0.0,71.13492265866851
LFDT-web3j/web3j,1293.0,4.226604795050271,2.0,8.717114442675125,1.5730858468677493,1.0,1.057313973519618,35.153905645784995,0.0,212.0068423832572
pmd/pmd,4108.0,5.638510223953262,4.0,8.373526460320207,2.0501460564751706,2.0,2.5612378075805102,43.70350535540409,1.0,591.0554966862418
facebookarchive/shimmer-android,7.0,8.571428571428571,9.0,6.6547512564869225,1.8571428571428572,2.0,0.6900655593423543,18.0,10.0,24.48128536930472
Evernote/android-job,189.0,6.994708994708994,4.0,6.055151977727405,1.7671957671957672,1.0,2.34946419169714,32.00529100529101,1.0,135.39479300126854
remkop/picocli,2928.0,2.9296448087431695,2.0,4.880586576066241,1.1092896174863387,1.0,1.471402293294898,59.060792349726775,0.0,972.3898755636665
runelite/runelite,4107.0,3.4136839542244948,0.0,6.990706916043168,1.2113464816167518,1.0,0.7223640719197975,24.53981008035062,0.0,845.8764455234241
allure-framework/allure2,288.0,5.96875,4.0,5.644743708362768,1.3055555555555556,1.0,0.7899876749162298,13.40625,1.0,50.463132737469266
h6ah4i/android-advancedrecyclerview,395.0,6.60506329113924,4.0,7.130115916183801,2.4075949367088607,2.0,2.211745994259175,32.02278481012658,0.0,194.65942401462965
jgilfelt/SystemBarTint,9.0,8.0,7.0,5.172040216394301,1.7777777777777777,2.0,0.6666666666666666,22.555555555555557,1.0,37.189081432293776
commonsguy/cw-omnibus,1945.0,5.273007712082262,4.0,4.9359077838489505,1.686375321336761,2.0,0.8304545789030867,20.170179948586117,0.0,131.71027303854228
google/google-authenticator,61.0,3.8852459016393444,2.0,5.050077097285208,1.6885245901639345,1.0,1.3107374973217352,29.65573770491803,1.0,90.15706392104495
dunwu/db-tutorial,209.0,5.205741626794258,4.0,5.1646696921561395,1.1818181818181819,1.0,0.5507464737260498,32.60765550239235,0.0,181.50097779657142
mybatis/generator,716.0,6.751396648044692,5.0,6.208244980584592,2.368715083798883,2.0,1.50554184557559,85.69553072625699,3.0,456.2701653759157
LWJGL/lwjgl3,10439.0,6.854775361624677,6.0,8.139447606759967,2.2983044352907367,2.0,1.093759405335726,873.9501867995019,91.0,15269.28556639109
XRecyclerView/XRecyclerView,166.0,3.9096385542168677,2.0,4.846519887515197,1.4216867469879517,1.0,0.6054396234485111,9.042168674698795,0.0,63.09054123118698
Doikki/DKVideoPlayer,377.0,5.326259946949602,2.0,6.287202052186157,1.5915119363395225,1.0,0.8459742561162249,46.753315649867375,0.0,392.83417153477546
zfdang/Android-Touch-Helper,55.0,4.127272727272727,3.0,5.171340342963413,1.1818181818181819,1.0,0.38924947208076144,1.9454545454545455,0.0,8.444630513633173
Fuzion24/JustTrustMe,27.0,2.5555555555555554,1.0,4.449142815742352,1.1851851851851851,1.0,0.4833407013879895,2.7037037037037037,0.0,9.067332806097072
Docile-Alligator/Infinity-For-Reddit,1603.0,6.929507174048659,4.0,10.835538073279762,1.5527136618839676,1.0,2.383921340676656,31.214597629444793,1.0,317.7799769012523
citerus/dddsample-core,157.0,7.089171974522293,5.0,6.52645091067618,1.127388535031847,1.0,0.48997795148826334,7.031847133757962,0.0,23.4196444996354
evant/gradle-retrolambda,25.0,4.48,3.0,3.6528527664461556,1.04,1.0,0.2,2.16,0.0,9.007774419910838
yixia/VitamioBundle,101.0,4.9504950495049505,3.0,6.109625582020165,1.316831683168317,1.0,0.5988437704327723,75.06930693069307,0.0,589.2708419296808
xxv/android-lifecycle,6.0,7.0,7.5,5.215361924162119,1.6666666666666667,2.0,0.5163977794943223,151.66666666666666,190.0,121.95846287431908
CodingDocs/springboot-guide,139.0,4.107913669064748,3.0,3.1014037202484976,1.1798561151079137,1.0,0.5678818840389092,1.3525179856115108,0.0,5.502125161695617
lingochamp/okdownload,343.0,6.440233236151603,4.0,6.833552581279693,1.2653061224489797,1.0,0.7777181024964702,35.25947521865889,0.0,204.2339696208548
razerdp/BasePopup,568.0,5.890845070422535,3.0,6.583774667996523,1.6954225352112675,1.0,1.2086607646799852,34.33098591549296,1.0,226.3787845623085
novicezk/midjourney-proxy,90.0,5.9,5.0,5.72408669914475,1.2444444444444445,1.0,0.5469242108231445,5.811111111111111,0.0,14.409652230475443
j-easy/easy-rules,162.0,5.092592592592593,4.0,3.5662419204917577,1.3148148148148149,1.0,0.6543900694608467,7.62962962962963,1.0,23.508922289019683
CellularPrivacy/Android-IMSI-Catcher-Detector,251.0,5.059760956175299,3.0,6.86209984936313,1.3306772908366533,1.0,0.6619782016367541,4.964143426294821,0.0,16.36247869863691
thinkaurelius/titan,1594.0,5.755959849435382,3.0,8.446354788677475,1.3845671267252195,1.0,0.8299404948142246,20.50564617314931,1.0,117.23208814842975
huangyanbin/smartTable,364.0,5.126373626373627,2.0,7.641446146501395,1.1895604395604396,1.0,0.45732582880520567,25.928571428571427,0.0,203.91951460716794
Yalantis/Side-Menu.Android,18.0,3.888888888888889,2.0,5.20055301232349,1.2222222222222223,1.0,0.42779263194649864,4.111111111111111,0.0,10.476241405529374
reactor/reactor-core,2239.0,7.335864225100491,7.0,8.4301108820049,1.703885663242519,1.0,1.6513157473290891,121.90486824475212,1.0,2145.5971118479797
bitcoinj/bitcoinj,625.0,6.5152,4.0,9.886706433517894,1.7216,1.0,2.730278467999283,87.9696,0.0,691.6625993343494
lucasr/twoway-view,51.0,6.078431372549019,4.0,5.792557767532067,1.8235294117647058,1.0,1.2117075943137632,86.58823529411765,1.0,429.29282204437516
Karumi/Dexter,80.0,4.425,3.0,5.252546097496824,1.2,1.0,0.5602892562176356,4.15,0.0,14.592437784905204
brianfrankcooper/YCSB,236.0,7.055084745762712,3.0,7.558082583116774,1.6355932203389831,1.0,0.7513421096551655,7.851694915254237,0.0,19.520399512177967
oshi/oshi,748.0,5.280748663101604,4.0,5.724023774146955,1.589572192513369,1.0,1.2062968786496544,31.414438502673796,1.0,126.07359320001027
hustcc/JS-Sorting-Algorithm,12.0,3.5833333333333335,3.0,3.6793856535947396,1.0,1.0,0.0,2.8333333333333335,0.5,4.468746688915917
zhanglei-workspace/shopping-management-system,97.0,3.5876288659793816,2.0,3.715823645011257,1.3711340206185567,1.0,0.6664518554264626,76.48453608247422,3.0,592.750599490103
killme2008/aviatorscript,524.0,4.685114503816794,3.0,6.741192666876525,1.498091603053435,1.0,0.7760739694928476,63.152671755725194,1.0,382.7990296561092
Clans/FloatingActionButton,47.0,4.638297872340425,2.0,7.376300274218111,1.3829787234042554,1.0,0.7676387139726861,139.68085106382978,0.0,691.8437592650833
Exrick/xpay,21.0,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857143,1.0,288.50469171723563
android/views-widgets-samples,152.0,4.032894736842105,2.0,4.261980019217655,1.730263157894737,1.0,1.1847284023112394,7.0131578947368425,0.0,21.033239805522733
baomidou/dynamic-datasource,178.0,5.410112359550562,4.0,4.780528891710534,1.1404494382022472,1.0,0.4841485276896847,2.3258426966292136,0.0,8.12859259942533
careercup/ctci,311.0,1.9581993569131833,2.0,1.46843848558088,1.1189710610932475,1.0,0.43477124403956285,5.096463022508039,1.0,17.874572506444576
square/otto,85.0,2.4352941176470586,1.0,3.129913504143104,1.388235294117647,1.0,0.8741542531288774,3.552941176470588,0.0,14.621010552620227
natario1/CameraView,534.0,5.597378277153558,3.0,8.069403023687794,1.3745318352059925,1.0,0.7364710145482959,34.762172284644194,0.0,335.6379347702086
tianshiyeben/wgcloud,118.0,6.0508474576271185,3.0,7.744694856543826,1.194915254237288,1.0,0.39782473863662926,34.54237288135593,9.5,49.617966843045366
deathmarine/Luyten,129.0,2.3488372093023258,1.0,4.124339270550454,1.5426356589147288,1.0,1.591028322824898,15.449612403100776,0.0,65.41752455863677
apache/calcite,5758.0,7.724209795067732,5.0,10.323649514623014,1.7125738103508164,1.0,2.1716872253897592,403.43435220562696,1.0,8680.932109125873
youlookwhat/DesignPattern,197.0,2.5380710659898478,2.0,3.6090620545082355,1.2791878172588833,1.0,0.4497429540846446,1.4263959390862944,0.0,4.555879102155018
line/armeria,6793.0,6.47254526718681,5.0,6.551903059438853,1.326365376122479,1.0,0.8869761730825058,32.69188870896511,0.0,257.5901731608759
spring-projects/spring-authorization-server,679.0,10.023564064801178,7.0,9.960661782678562,1.3932253313696612,1.0,0.8201093859376918,16.69219440353461,0.0,96.66650901698827
sofastack/sofa-boot,1181.0,5.078746824724809,3.0,5.3192707338586604,1.1955969517358171,1.0,0.5238523405527216,17.818797629127857,0.0,246.22313020863717
bisq-network/bisq,3716.0,7.3702906350914965,4.0,9.490556049471492,1.6891819160387513,1.0,1.0571814418931975,30.157427341227127,1.0,368.129984981571
xuexiangjys/XUI,1657.0,5.711526855763428,3.0,6.339342583766618,1.6059143029571514,1.0,0.8899811510213691,52.71031985515993,1.0,352.06546087347823
ageerle/ruoyi-ai,895.0,6.932960893854749,5.0,7.418911204512269,1.2837988826815643,1.0,0.6037866007811589,9.593296089385476,0.0,36.00577818059014
Sayi/poi-tl,525.0,6.260952380952381,4.0,7.719714220154647,1.2038095238095239,1.0,0.5227503252805106,89.65523809523809,0.0,1507.196998145146
apache/ignite,20758.0,5.661768956546873,3.0,8.920309239940174,1.676943828885249,1.0,1.564584703193624,498.6002505058291,0.0,64989.6931947754
OpenTSDB/opentsdb,958.0,6.8684759916492695,4.0,7.381486342308034,1.2839248434237995,1.0,0.8014957559470774,64.87578288100208,0.0,365.9833581049602
javastacks/spring-boot-best-practice,195.0,5.0,4.0,3.642532256152772,1.0923076923076922,1.0,0.3393327407739223,3.2615384615384615,0.0,25.666744252194
2227324689/gpmall,424.0,4.952830188679245,3.0,5.929263207504108,1.3537735849056605,1.0,0.6206340886700226,8.169811320754716,0.0,43.341291511053434
jankotek/mapdb,263.0,3.2395437262357416,2.0,4.115650980966015,2.0228136882129277,1.0,3.553228355678562,81.84790874524715,0.0,452.75887081378295
wequick/Small,185.0,3.8054054054054056,2.0,4.962355350314678,1.4756756756756757,1.0,0.8279773040254175,20.167567567567566,0.0,143.2983321113646
Trinea/android-common,110.0,4.445454545454545,3.0,4.243908453984939,1.2454545454545454,1.0,0.6234906712862545,43.06363636363636,1.0,150.88499036329222
apache/maven,3755.0,5.316644474034621,3.0,7.15530043949435,1.5422103861517975,1.0,0.831271412580263,45.99600532623169,0.0,579.8471063474398
yipianfengye/android-zxingLibrary,52.0,4.711538461538462,3.0,5.709766447136401,1.3269230769230769,1.0,0.5848128189279914,5.634615384615385,0.0,15.308627384523737
youlookwhat/CloudReader,492.0,4.75,3.0,5.516915295599411,1.4552845528455285,1.0,0.9226900591972081,19.41260162601626,0.0,84.24734751842253
HeliBorg/HeliBoard,240.0,6.6375,4.0,9.078334708957701,1.4625,1.0,0.914006537061303,74.5375,1.0,275.6060773730094
Kodezi/Chronos,5.0,3.2,2.0,1.7888543819998317,1.0,1.0,0.0,0.4,0.0,0.5477225575051662
rubensousa/GravitySnapHelper,7.0,6.857142857142857,6.0,6.175990377490653,1.5714285714285714,1.0,0.7867957924694431,66.0,1.0,164.58128690710862
JodaOrg/joda-time,557.0,7.8168761220825855,6.0,7.501477236347013,2.1454219030520645,2.0,1.740968899311046,295.37881508078993,10.0,784.5639111643303
DingMouRen/LayoutManagerGroup,63.0,4.9523809523809526,3.0,4.327066246794411,1.5714285714285714,2.0,0.5301942953139068,9.142857142857142,0.0,38.80175301280032
spring-attic/spring-mvc-showcase,58.0,5.172413793103448,5.0,3.6856189512538458,1.206896551724138,1.0,0.44950735956565857,9.448275862068966,0.0,23.86818510346129
rstudio/rstudio,7163.0,4.830099120480246,2.0,9.997976831290442,1.2666480524919725,1.0,0.6042184179919126,336.9967890548653,0.0,12787.240930657075
orhanobut/dialogplus,29.0,5.241379310344827,3.0,6.29430112093354,1.0344827586206897,1.0,0.1856953381770519,57.86206896551724,0.0,255.17469144237123
roncoo/roncoo-pay,393.0,4.984732824427481,3.0,5.865827271923999,1.2290076335877862,1.0,0.4385426729087921,63.094147582697204,3.0,313.1834140044753
alibaba/UltraViewPager,24.0,5.208333333333333,2.0,6.852350702126062,1.375,1.0,0.49453535504684026,58.375,0.0,124.8821400883388
querydsl/querydsl,3232.0,5.131188118811881,3.0,6.113199570371802,2.026608910891089,1.0,2.3959441403410455,42.900680693069305,0.0,572.8454595217975
spring-cloud/spring-cloud-netflix,239.0,7.330543933054393,6.0,6.76461599315338,1.1924686192468619,1.0,0.5068706244136305,94.418410041841,0.0,943.4934194793425
frogermcs/InstaMaterial,80.0,4.7875,2.0,6.377757532177003,1.5375,1.0,0.8560100259675478,9.9375,0.0,29.58247161043645
react-native-config/react-native-config,20.0,4.6,4.0,2.945111918166493,1.5,1.0,0.6882472016116853,1.95,1.0,3.456115860631016
orientechnologies/orientdb,5107.0,6.6181711376542,5.0,9.291251099155005,1.6338359114940277,1.0,0.9765436577894046,312.6469551595849,1.0,16213.900450186278
react-native-webrtc/react-native-webrtc,67.0,6.119402985074627,4.0,9.42196400432409,1.1492537313432836,1.0,0.35902778415670306,8.656716417910447,0.0,29.37559914994693
Devlight/NavigationTabBar,58.0,4.017241379310345,2.0,6.010200041363439,1.3103448275862069,1.0,0.5683739981868295,57.5,0.5,389.2754064993872
amitshekhariitbhu/RxJava2-Android-Samples,185.0,3.6648648648648647,2.0,4.374594156096345,1.2540540540540541,1.0,0.4607381805052878,6.286486486486487,0.0,41.731922421584834
angryip/ipscan,364.0,5.063186813186813,4.0,4.794265026473615,1.6895604395604396,1.0,1.6646712542621587,4.354395604395604,0.0,12.723947938782647
DiUS/java-faker,225.0,4.115555555555556,4.0,6.382522017320997,1.448888888888889,1.0,0.49848978273587863,40.74666666666667,0.0,391.2061623090456
Threekiii/Awesome-POC,1.0,7.0,7.0,,2.0,2.0,,0.0,0.0,
fuzhengwei/small-spring,369.0,3.4146341463414633,2.0,3.9195583212553635,1.2601626016260163,1.0,0.8422027121017088,11.617886178861788,0.0,64.18085693262886
traex/RippleEffect,19.0,3.4210526315789473,2.0,5.091559349372954,1.368421052631579,1.0,0.4955946277833521,23.157894736842106,0.0,98.76980147904787
zhkl0228/unidbg,1712.0,5.144275700934579,3.0,6.356327648099924,1.4941588785046729,1.0,1.1843370920579255,28.75408878504673,0.0,243.86133908633613
cglib/cglib,498.0,3.218875502008032,1.0,5.3469453041033335,1.5321285140562249,1.0,1.1593257109955133,261.7971887550201,0.0,5178.1709973987845
Ramotion/folding-cell-android,21.0,4.142857142857143,2.0,4.51979771987325,1.3333333333333333,1.0,0.48304589153964794,13.380952380952381,0.0,37.52129554063425
reactive-streams/reactive-streams-jvm,459.0,3.122004357298475,3.0,2.6462331124771477,1.2766884531590414,1.0,0.7982794905825402,20.335511982570807,0.0,127.96243590414002
mock-server/mockserver,1109.0,7.181244364292155,5.0,7.384646593396719,1.6834986474301172,1.0,1.1111138690553701,95.82236248872859,1.0,1163.3498500670778
spring-cloud/spring-cloud-gateway,1244.0,6.758842443729904,5.0,7.129288323365958,1.3336012861736335,1.0,0.7065692589188899,16.565112540192928,0.0,139.3920939418263
micrometer-metrics/micrometer,2009.0,5.68840219014435,4.0,6.586270118150198,1.2896963663514187,1.0,0.6542067041423208,19.976605276256844,0.0,134.6472703051254
mcxiaoke/packer-ng-plugin,31.0,2.806451612903226,2.0,2.4415753772064144,1.3870967741935485,1.0,0.8823234234995204,18.64516129032258,1.0,41.44196615919405
deepjavalibrary/djl,1669.0,6.470341521869383,5.0,5.559563125775257,1.464349910125824,1.0,0.9736112964762637,132.82025164769323,3.0,1686.7306225627208
andkulikov/Transitions-Everywhere,193.0,6.901554404145077,5.0,6.099491753792021,1.6839378238341969,1.0,1.349614542297413,25.72538860103627,0.0,223.4182415429525
oracle/opengrok,1148.0,5.192508710801394,3.0,6.790709560409621,1.6219512195121952,1.0,1.2795510700823225,78.44163763066202,1.0,1077.3983246852717
claritylab/lucida,268.0,6.518656716417911,5.0,7.516998643129859,1.6119402985074627,1.0,0.8690297466383027,23.51865671641791,1.0,74.21627739518178
tencentmusic/supersonic,1138.0,6.22847100175747,4.0,7.151618297560661,1.2899824253075571,1.0,0.6251162070672748,46.020210896309315,0.0,654.382665123687
grobidOrg/grobid,569.0,4.971880492091389,3.0,6.941854849120377,1.2355008787346222,1.0,0.5314789394843635,138.1792618629174,0.0,2093.9900502353557
tuguangquan/mybatis,1039.0,3.703561116458133,2.0,5.132417732060316,1.2512030798845044,1.0,0.5851699653872163,21.467757459095285,0.0,204.21065352091733
ronmamo/reflections,197.0,2.771573604060914,1.0,5.445800109962451,1.1522842639593909,1.0,0.5021965632792413,13.65989847715736,0.0,71.36490781425125
dromara/dynamic-tp,566.0,4.920494699646643,4.0,4.454573519604854,1.2897526501766785,1.0,0.6711244894225651,17.742049469964666,0.0,138.79893358101089
zq2599/blog_demos,1870.0,4.037433155080214,3.0,4.316490687601448,1.1844919786096257,1.0,0.5912462318503146,14.752406417112299,0.0,119.03202954615396
saiwu-bigkoo/Android-ConvenientBanner,29.0,4.827586206896552,3.0,5.359030865992478,1.4482758620689655,1.0,0.6858887298634484,7.793103448275862,1.0,20.15365849514465
TheoKanning/openai-java,165.0,5.387878787878788,4.0,8.234066563997402,1.084848484848485,1.0,0.37295884501364207,15.55151515151515,0.0,182.8752208894722
etsy/AndroidStaggeredGrid,36.0,5.861111111111111,3.0,6.586361569953379,1.8611111111111112,1.5,1.4172967786353567,155.88888888888889,0.5,666.9732390338473
nisrulz/android-tips-tricks,1.0,1.0,1.0,,1.0,1.0,,0.0,0.0,
kyleduo/SwitchButton,27.0,4.37037037037037,2.0,6.215044700304305,1.4074074074074074,1.0,0.6360490582953523,82.48148148148148,0.0,416.8850026243514
zlt2000/microservices-platform,351.0,6.327635327635328,5.0,5.695442272384356,1.245014245014245,1.0,0.5730339679006197,6.330484330484331,0.0,31.20392208945461
saysky/ForestBlog,86.0,5.104651162790698,3.0,5.264820134947781,1.069767441860465,1.0,0.25624885305538925,12.686046511627907,0.0,46.04378009419423
hongyangAndroid/baseAdapter,50.0,4.88,3.0,4.855630016500728,1.32,1.0,0.551065757771026,18.28,0.0,77.35342689927334
stleary/JSON-java,104.0,3.144230769230769,1.0,5.472647376311746,1.1923076923076923,1.0,0.5924594628207781,368.65384615384613,1.0,1703.1050727195102
google/cameraview,72.0,4.833333333333333,3.0,5.312753722193046,1.2638888888888888,1.0,0.581233645671618,12.125,0.0,34.1665092175463
karma9874/AndroRAT,55.0,2.8727272727272726,2.0,3.834804285191606,1.1636363636363636,1.0,0.37335497772755005,1.3818181818181818,0.0,5.005518839762654
spring-attic/spring-security-oauth,975.0,6.056410256410256,4.0,6.410167218881424,1.5928205128205128,1.0,1.46532464939374,13.164102564102564,0.0,73.15080863877665
cjlin1/libsvm,34.0,3.264705882352941,1.5,4.040018178247521,1.3529411764705883,1.0,0.8835998319950069,19.61764705882353,0.0,100.043631301512
hansonwang99/Spring-Boot-In-Action,134.0,3.8656716417910446,3.0,3.339873134270874,1.1194029850746268,1.0,0.42558718604224105,6.007462686567164,0.0,15.608700228941009
SPLWare/esProc,2658.0,6.691121143717081,5.0,7.810982358944324,2.112114371708051,2.0,1.4675757788367019,97.67343867569602,1.0,879.7638626929405
jgilfelt/chuck,42.0,5.904761904761905,4.0,6.58457000396001,1.380952380952381,1.0,0.6608339503023748,55.73809523809524,0.5,281.548424074301
bytedeco/javacpp,215.0,5.911627906976745,5.0,6.981725454942318,2.0093023255813955,2.0,1.2417604991076576,151.13953488372093,1.0,382.456996629439
bepass-org/oblivion,58.0,5.637931034482759,4.0,6.037015283980981,1.4827586206896552,1.0,0.7068928629298941,11.620689655172415,0.5,46.81910975352396
981011512/--,5069.0,3.5555336358256064,2.0,7.201513933637038,2.9202998619057015,2.0,52.98466256824925,440.4263168277767,0.0,5564.68593074571
Heeexy/SpringBoot-Shiro-Vue,27.0,5.777777777777778,6.0,4.9015957631817235,1.4074074074074074,1.0,0.9710921393049906,9.444444444444445,0.0,30.628460034787313
pardom-zz/ActiveAndroid,62.0,5.435483870967742,3.0,5.541559725227201,1.7419354838709677,1.0,1.0232619630132658,22.080645161290324,3.0,80.10757079039158
nICEnnnnnnnLee/BilibiliDown,262.0,4.206106870229007,2.0,4.249349839387258,1.7213740458015268,1.0,1.3542331889492916,42.18702290076336,1.0,307.53279634393175
ant-media/Ant-Media-Server,1191.0,5.716204869857263,3.0,9.399359769275712,1.325776658270361,1.0,0.7262188575547671,163.95969773299748,1.0,2127.568474851299
discord-jda/JDA,1437.0,8.600556715379263,6.0,12.377328979644743,1.8281141266527487,1.0,1.1926376368901996,129.1231732776618,3.0,1324.9824835123052
ReChronoRain/HyperCeiler,1765.0,3.818696883852691,3.0,5.089336981241801,1.3711048158640227,1.0,0.5703990455873441,13.113881019830028,0.0,80.10751742517293
wdullaer/MaterialDateTimePicker,73.0,6.589041095890411,5.0,7.414017535194839,1.4657534246575343,1.0,0.6254374420449419,127.63013698630137,1.0,461.74546580368144
rememberber/WePush,276.0,6.829710144927536,2.5,7.8959129535617345,1.5797101449275361,1.0,1.4687612304395024,25.14855072463768,1.0,111.7037463263722
CalebFenton/simplify,311.0,8.983922829581994,8.0,7.396363451298411,1.3729903536977492,1.0,0.7677640745047902,20.742765273311896,0.0,75.9810974205547
chewiebug/GCViewer,291.0,5.274914089347079,4.0,4.803018760814061,2.1649484536082473,1.0,2.3356919333847594,49.044673539518904,1.0,236.70604802118353
zongzibinbin/MallChat,444.0,6.2274774774774775,5.0,6.495357740557571,1.2027027027027026,1.0,0.4649249478419735,4.4391891891891895,0.0,14.946507938874399
linhaojun857/aurora,299.0,7.287625418060201,6.0,6.591957733370745,1.117056856187291,1.0,0.3613129025305486,7.25752508361204,0.0,80.0901164119167
gabrielemariotti/cardslib,811.0,5.901356350184956,4.0,6.108293138972884,2.177558569667078,1.0,2.038042987094328,18.620221948212084,0.0,104.38245813294783
romandanylyk/PageIndicatorView,72.0,5.5,4.0,5.536053406890478,1.5,1.0,0.712068994916312,22.805555555555557,1.0,161.99570841897597
yasserg/crawler4j,83.0,5.27710843373494,4.0,5.709028478736603,1.3132530120481927,1.0,0.5615247283691833,55.89156626506024,1.0,331.0668642231373
apache/rocketmq-externals,275.0,5.749090909090909,4.0,5.901158884307112,1.250909090909091,1.0,0.5592202363356255,16.45090909090909,0.0,88.28136189853207
Netflix/ribbon,709.0,4.346967559943582,2.0,5.949961541471621,1.2665726375176305,1.0,0.6623636961469136,13.396332863187588,0.0,99.99594363570584
JZ-Darkal/AndroidHttpCapture,317.0,4.712933753943218,3.0,6.567776383146375,1.416403785488959,1.0,0.7976125378226911,37.003154574132495,0.0,259.30461411515523
objectbox/objectbox-java,396.0,5.138888888888889,4.0,5.208892375060636,1.7651515151515151,1.0,1.8398948036171647,105.61616161616162,0.0,492.221478544641
hussien89aa/AndroidTutorialForBeginners,126.0,4.531746031746032,3.5,4.872266836595069,1.4523809523809523,1.0,0.6882690503823965,2.753968253968254,0.0,7.037825241293231
h2database/h2database,1675.0,5.923582089552239,4.0,10.488322530446224,2.008955223880597,2.0,1.5016648808445519,176.99462686567165,3.0,1601.2044012613326
SplashCodes/JAViewer,179.0,5.787709497206704,4.0,6.352002674948252,1.5977653631284916,1.0,0.9150400806143005,11.64804469273743,0.0,73.79461426465959
puniverse/quasar,1349.0,3.467753891771683,2.0,5.024852721928402,1.5240919199406968,1.0,1.2536199845760407,35.99703484062268,0.0,433.68064696505905
chentao0707/SimplifyReader,632.0,4.555379746835443,2.0,7.008943992756588,1.3876582278481013,1.0,0.890185733728874,60.29430379746835,0.0,341.9148309152902
zhanghai/Douya,1244.0,5.552250803858521,4.0,6.378867192495272,1.57475884244373,1.0,0.9677201262148066,28.39790996784566,1.0,198.59895842339947
javagrowing/JGrowing,19.0,1.5263157894736843,1.0,1.6789024540730166,1.0,1.0,0.0,1.9473684210526316,1.0,4.402949569581817
tiann/epic,149.0,3.228187919463087,3.0,5.287824880274276,1.6241610738255035,1.0,0.8259025371718791,30.395973154362416,1.0,219.89898844426295
go-lang-plugin-org/go-lang-idea-plugin,1132.0,8.03886925795053,6.0,8.733113793346687,2.0742049469964665,2.0,1.3283838676305082,110.02915194346289,3.0,2012.3361862887625
201206030/novel-plus,414.0,6.528985507246377,3.0,7.274811792730048,1.2198067632850242,1.0,0.4693965641991772,46.15700483091788,1.0,123.73891512156733
danielzeller/Depth-LIB-Android-,108.0,3.787037037037037,2.0,4.604043176242908,1.212962962962963,1.0,0.4334371630540838,13.351851851851851,0.0,54.5154209195336
square/sqlbrite,106.0,4.69811320754717,2.0,5.878402457617942,1.3584905660377358,1.0,0.7707594182768925,4.30188679245283,0.0,27.94149323184352
phishman3579/java-algorithms-implementation,439.0,3.710706150341686,3.0,3.6634252010119677,1.5831435079726652,1.0,2.173268093306907,7.050113895216401,0.0,24.60838932822431
jacoco/jacoco,962.0,4.11018711018711,3.0,4.37145220102046,1.4324324324324325,1.0,0.6798023432726215,12.444906444906445,0.0,79.3424562857121
jdamcd/android-crop,31.0,4.290322580645161,1.0,5.562934168147218,1.3870967741935485,1.0,0.6672040844618539,26.483870967741936,0.0,80.43418467614455
IoT-Technology/IoT-Technical-Guide,294.0,4.085034013605442,3.0,4.327416427152893,1.248299319727891,1.0,0.49182445625187626,3.163265306122449,0.0,12.064129447892862
alibaba/dexposed,36.0,2.9166666666666665,2.0,3.237062160134005,1.6944444444444444,1.0,1.3484264786238693,82.83333333333333,0.0,424.4142518140232
castorflex/SmoothProgressBar,48.0,4.854166666666667,3.0,5.002082899486306,1.2291666666666667,1.0,0.47218745526305694,26.3125,0.0,95.33929471640367
azkaban/azkaban,1283.0,6.4832424006235385,4.0,8.047944753267664,1.3694466095089635,1.0,0.8603242445988488,35.83632112236945,1.0,172.51856855324203
Flipboard/bottomsheet,68.0,4.897058823529412,3.0,5.907596187359632,1.3676470588235294,1.0,0.6670141032030862,27.66176470588235,0.0,176.51583247192656
Freeyourgadget/Gadgetbridge,4395.0,5.351080773606371,3.0,8.58791163793264,1.8382252559726961,2.0,1.4409937333970992,38.69419795221843,0.0,335.3889558517678
HotBitmapGG/bilibili-android-client,559.0,4.92128801431127,3.0,6.313570846412489,1.8175313059033988,1.0,1.1711803570234955,42.7906976744186,3.0,173.10272351474444
water8394/flink-recommandSystem-demo,77.0,3.727272727272727,3.0,3.7614259741289175,1.077922077922078,1.0,0.2698066445201162,6.402597402597403,1.0,15.620718141941909
JakeWharton/NineOldAndroids,138.0,4.2898550724637685,2.0,4.358401398743044,1.434782608695652,1.0,0.7143627831660235,30.144927536231883,0.0,108.07199213964368
Meituan-Dianping/Robust,42.0,3.5238095238095237,2.0,3.624026161794434,1.2619047619047619,1.0,0.5436786985838643,17.357142857142858,3.5,35.64857020262228
s4kibs4mi/java-developer-roadmap,1.0,0.0,0.0,,1.0,1.0,,0.0,0.0,
flutter-webrtc/flutter-webrtc,90.0,6.655555555555556,3.0,11.558508817852957,1.2222222222222223,1.0,0.6833127794478923,40.0,0.0,234.15393956910128
apache/shiro,1029.0,5.043731778425656,3.0,5.246921653550112,1.7959183673469388,1.0,1.6197777076263895,19.843537414965986,1.0,80.65938018840244
janishar/android-mvp-architecture,146.0,5.815068493150685,3.0,6.530568359547629,1.3835616438356164,1.0,0.8073820953538472,14.10958904109589,0.0,36.023579114848395
